Symbol,Name,Industry,Market Cap,Sector,Country
CAMT,Camtek Ltd.,Semiconductors & Semiconductor Equipment,1248873068.0,Technology,Israel
CAN,Canaan Inc.,"Technology Hardware, Storage & Periph...",654300542.0,Technology,China
CANF,Can-Fite BioPharma Ltd.,Biotechnology,24255956.0,Healthcare,Israel
CANG,Cango Inc.,Internet & Direct Marketing Retail,366268320.0,Financial Services,China
CANO,"Cano Health, Inc.",Diversified Financial Services,1146763517.0,Healthcare,United States
CAPL,CrossAmerica Partners LP,"Oil, Gas & Consumable Fuels",840903663.0,Energy,United States
CAPR,"Capricor Therapeutics, Inc.",Biotechnology,84404974.0,Healthcare,United States
CAR,"Avis Budget Group, Inc.",Road & Rail,8935081806.0,Industrials,United States
CARA,"Cara Therapeutics, Inc.",Pharmaceuticals,429265528.0,Healthcare,United States
CARE,"Carter Bankshares, Inc.",Banks,367195290.0,Financial Services,United States
CARG,"CarGurus, Inc.",Interactive Media & Services,2931163129.0,Communication Services,United States
CARR,Carrier Global Corporation,Building Products,33361358843.0,Industrials,United States
CARS,Cars.com Inc.,Interactive Media & Services,705343739.0,Consumer Cyclical,United States
CARV,"Carver Bancorp, Inc.",Thrifts & Mortgage Finance,37170942.0,Financial Services,United States
CAS,Cascade Acquisition Corp.,Blank Check / SPAC,290087510.0,Financial Services,United States
CASA,"Casa Systems, Inc.",Communications Equipment,393673215.0,Technology,United States
CASH,"Meta Financial Group, Inc.",Thrifts & Mortgage Finance,1193393518.0,Financial Services,United States
CASI,"CASI Pharmaceuticals, Inc.",Biotechnology,70793055.0,Healthcare,United States
CASS,"Cass Information Systems, Inc.",IT Services,463375998.0,Industrials,United States
CASY,"Casey's General Stores, Inc.",Food & Staples Retailing,7660184921.0,Consumer Cyclical,United States
CAT,Caterpillar Inc.,Machinery,114000000000.0,Industrials,United States
CATC,Cambridge Bancorp,Banks,594165534.0,Financial Services,United States
CATO,The Cato Corporation,Specialty Retail,278130907.0,Consumer Cyclical,United States
CATY,Cathay General Bancorp,Banks,3003713524.0,Financial Services,United States
CB,Chubb Limited,Insurance,88004771792.0,Financial Services,Switzerland
CBAN,"Colony Bankcorp, Inc.",Banks,289294651.0,Financial Services,United States
CBAT,"CBAK Energy Technology, Inc.",Electrical Equipment,96092136.0,Industrials,China
CBAY,"CymaBay Therapeutics, Inc.",Pharmaceuticals,166815470.0,Healthcare,United States
CBD,Companhia Brasileira de Distribuição,Food & Staples Retailing,1165795200.0,Consumer Cyclical,Brazil
CBFV,"CB Financial Services, Inc.",Banks,115104839.0,Financial Services,United States
CBIO,"Catalyst Biosciences, Inc.",Biotechnology,34939579.0,Healthcare,United States
CBL,"CBL & Associates Properties, Inc.",REIT-Retail,885071016.0,Real Estate,United States
CBNK,"Capital Bancorp, Inc.",Banks,310392881.0,Financial Services,United States
CBOE,"Cboe Global Markets, Inc.",Capital Markets,11640083777.0,Financial Services,United States
CBRE,"CBRE Group, Inc.",Real Estate Management & Development,26779721648.0,Real Estate,United States
CBRG,Chain Bridge I,Blank Check / SPAC,284912470.0,Financial Services,United States
CBRL,"Cracker Barrel Old Country Store, Inc.","Hotels, Restaurants & Leisure",2388308911.0,Consumer Cyclical,United States
CBSH,"Commerce Bancshares, Inc.",Banks,8230436302.0,Financial Services,United States
CBT,Cabot Corporation,Chemicals,4085235398.0,Basic Materials,United States
CBTX,"CBTX, Inc.",Banks,683856374.0,Financial Services,United States
CBU,"Community Bank System, Inc.",Banks,3541880298.0,Financial Services,United States
CBZ,"CBIZ, Inc.",Professional Services,2126137960.0,Industrials,United States
CC,The Chemours Company,Chemicals,6711595996.0,Basic Materials,United States
CCAI,Cascadia Acquisition Corp.,Blank Check / SPAC,183750000.0,Financial Services,United States
CCAP,"Crescent Capital BDC, Inc.",Asset Management,533116541.0,Financial Services,United States
CCB,Coastal Financial Corporation,Banks,498654064.0,Financial Services,United States
CCBG,"Capital City Bank Group, Inc.",Banks,449958726.0,Financial Services,United States
CCCC,"C4 Therapeutics, Inc.",Biotechnology,342068379.0,Healthcare,United States
CCCS,CCC Intelligent Solutions Holdings Inc.,Software-Infrastructure,5392992255.0,Technology,United States
CCEL,"Cryo-Cell International, Inc.",Health Care Providers & Services,51608318.0,Healthcare,United States
CCEP,Coca-Cola Europacific Partners PLC,Beverages,24667590647.0,Consumer Defensive,United Kingdom
CCF,Chase Corporation,Chemicals,755996097.0,Basic Materials,United States
CCI,Crown Castle International Corp.,Equity Real Estate Investment Trusts ...,81206493022.0,Real Estate,United States
CCJ,Cameco Corporation,"Oil, Gas & Consumable Fuels",9832586237.0,Energy,Canada
CCK,"Crown Holdings, Inc.",Containers & Packaging,12717120480.0,Consumer Cyclical,United States
CCL,Carnival Corporation & plc,"Hotels, Restaurants & Leisure",15527430141.0,Consumer Cyclical,United States
CCLP,CSI Compressco LP,Energy Equipment & Services,184990345.0,Energy,United States
CCM,Concord Medical Services Holdings Limited,Health Care Providers & Services,62954942.0,Healthcare,China
CCMP,"CMC Materials, Inc.",Semiconductors & Semiconductor Equipment,4981460861.0,Technology,United States
CCNC,Code Chain New Continent Limited,Electronic Gaming & Multimedia,24787092.0,Communication Services,China
CCNE,CNB Financial Corporation,Banks,418455247.0,Financial Services,United States
CCO,"Clear Channel Outdoor Holdings, Inc.",Media,746206910.0,Communication Services,United States
CCOI,"Cogent Communications Holdings, Inc.",Diversified Telecommunication Services,2856949720.0,Communication Services,United States
CCRD,CoreCard Corporation,Software,198752963.0,Technology,United States
CCRN,"Cross Country Healthcare, Inc.",Health Care Providers & Services,647725621.0,Healthcare,United States
CCS,"Century Communities, Inc.",Household Durables,1761773781.0,Consumer Cyclical,United States
CCSI,"Consensus Cloud Solutions, Inc.",Software-Infrastructure,984102776.0,Technology,United States
CCTS,Cactus Acquisition Corp. 1 Limited,Blank Check / SPAC,156860000.0,Financial Services,United States
CCU,Compañía Cervecerías Unidas S.A.,Beverages,2531088891.0,Consumer Defensive,Chile
CCV,Churchill Capital Corp V,Blank Check / SPAC,613125049.0,Financial Services,United States
CCVI,Churchill Capital Corp VI,Blank Check / SPAC,674130039.0,Financial Services,United States
CCXI,"ChemoCentryx, Inc.",Biotechnology,1594020203.0,Healthcare,United States
CD,Chindata Group Holdings Limited,Information Technology Services,2612185600.0,Technology,China
CDAK,"Codiak BioSciences, Inc.",Biotechnology,58709073.0,Healthcare,United States
CDAQ,Compass Digital Acquisition Corp.,Blank Check / SPAC,255416762.0,Financial Services,United States
CDAY,Ceridian HCM Holding Inc.,Software,8670235602.0,Technology,United States
CDE,"Coeur Mining, Inc.",Metals & Mining,1103567615.0,Basic Materials,United States
CDEV,"Centennial Resource Development, Inc.","Oil, Gas & Consumable Fuels",2106098173.0,Energy,United States
CDK,"CDK Global, Inc.",Software,6340311000.0,Technology,United States
CDLX,"Cardlytics, Inc.",Media,908143988.0,Communication Services,United States
CDMO,"Avid Bioservices, Inc.",Biotechnology,787241087.0,Healthcare,United States
CDNA,"CareDx, Inc",Biotechnology,1281031804.0,Healthcare,United States
CDNS,"Cadence Design Systems, Inc.",Software,40997089191.0,Technology,United States
CDR,"Cedar Realty Trust, Inc.",Equity Real Estate Investment Trusts ...,365949711.0,Real Estate,United States
CDRE,"Cadre Holdings, Inc.",Aerospace & Defense,908861420.0,Industrials,United States
CDRO,"Codere Online Luxembourg, S.A.",Gambling,135366000.0,Consumer Cyclical,Luxembourg
CDTX,"Cidara Therapeutics, Inc.",Biotechnology,30443925.0,Healthcare,United States
CDW,CDW Corporation,"Electronic Equipment, Instruments & C...",22499516320.0,Technology,United States
CDXC,ChromaDex Corporation,Life Sciences Tools & Services,119585551.0,Healthcare,United States
CDXS,"Codexis, Inc.",Life Sciences Tools & Services,659571450.0,Healthcare,United States
CDZI,Cadiz Inc.,Water Utilities,110171551.0,Utilities,United States
CE,Celanese Corporation,Chemicals,16869127061.0,Basic Materials,United States
CEA,China Eastern Airlines Corporation Limited,Airlines,11565155673.0,Industrials,China
CECE,CECO Environmental Corp.,Commercial Services & Supplies,221085323.0,Industrials,United States
CEG,Constellation Energy Corporation,Electric Utilities,20408887279.0,Utilities,United States
CEI,"Camber Energy, Inc.","Oil, Gas & Consumable Fuels",270117087.0,Energy,United States
CEIX,CONSOL Energy Inc.,"Oil, Gas & Consumable Fuels",1869886687.0,Energy,United States
CELC,Celcuity Inc.,Biotechnology,92604440.0,Healthcare,United States
CELH,"Celsius Holdings, Inc.",Beverages,4961813998.0,Consumer Defensive,United States
CELPQ,"Cypress Environmental Partners, L.P.",Energy Equipment & Services,556249.0,Energy,United States
CELU,Celularity Inc.,Biotechnology,1211526141.0,Healthcare,United States
CELZ,"Creative Medical Technology Holdings, Inc.",Biotechnology,9107121.0,Healthcare,United States
CEMI,"Chembio Diagnostics, Inc.",Health Care Equipment & Supplies,21245995.0,Healthcare,United States
CENN,Cenntro Electric Group Limited,Auto Manufacturers,462423102.0,Consumer Cyclical,United States
CENQ,CENAQ Energy Corp.,Blank Check / SPAC,218174555.0,Financial Services,United States
CENT,Central Garden & Pet Company,Household Products,2360597734.0,Consumer Defensive,United States
CENTA,Central Garden & Pet Company,Household Products,2364894945.0,Consumer Defensive,United States
CENX,Century Aluminum Company,Metals & Mining,1072883639.0,Basic Materials,United States
CEPU,Central Puerto S.A.,Independent Power and Renewable Elect...,585880000.0,Utilities,Argentina
CEQP,Crestwood Equity Partners LP,"Oil, Gas & Consumable Fuels",2828284136.0,Energy,United States
CERE,"Cerevel Therapeutics Holdings, Inc.",Biotechnology,3997871089.0,Healthcare,United States
CERN,Cerner Corporation,Health Care Technology,27806965710.0,Healthcare,United States
CERS,Cerus Corporation,Health Care Equipment & Supplies,879183035.0,Healthcare,United States
CERT,"Certara, Inc.",Health Information Services,3198438399.0,Healthcare,United States
CET,Central Securities Corp.,Capital Markets,1018127301.0,Financial Services,United States
CETX,"Cemtrex, Inc.","Electronic Equipment, Instruments & C...",7356349.0,Technology,United States
CEVA,"CEVA, Inc.",Semiconductors & Semiconductor Equipment,823370167.0,Technology,United States
CF,"CF Industries Holdings, Inc.",Chemicals,20173899710.0,Basic Materials,United States
CFB,"CrossFirst Bankshares, Inc.",Banks,655822325.0,Financial Services,United States
CFBK,CF Bankshares Inc.,Thrifts & Mortgage Finance,137120762.0,Financial Services,United States
CFFE,CF Acquisition Corp. VIII,Blank Check / SPAC,291702909.0,Financial Services,United States
CFFI,C&F Financial Corporation,Banks,179271144.0,Financial Services,United States
CFFN,"Capitol Federal Financial, Inc.",Thrifts & Mortgage Finance,1398269950.0,Financial Services,United States
CFFS,CF Acquisition Corp. VII,Blank Check / SPAC,221240750.0,Financial Services,United States
CFG,"Citizens Financial Group, Inc.",Banks,19966474203.0,Financial Services,United States
CFIV,CF Acquisition Corp. IV,Blank Check / SPAC,623569950.0,Financial Services,United States
CFLT,"Confluent, Inc.",Software-Infrastructure,5494471158.0,Technology,United States
CFMS,"Conformis, Inc.",Health Care Equipment & Supplies,74579143.0,Healthcare,United States
CFR,"Cullen/Frost Bankers, Inc.",Banks,7966616005.0,Financial Services,United States
CFRX,ContraFect Corporation,Biotechnology,132747862.0,Healthcare,United States
CFSB,"CFSB Bancorp, Inc.",Banks-Regional,61303406.0,Financial Services,United States
CFVI,CF Acquisition Corp. VI,Blank Check / SPAC,411414010.0,Financial Services,United States
CG,The Carlyle Group Inc.,Capital Markets,13953114094.0,Financial Services,United States
CGA,"China Green Agriculture, Inc.",Chemicals,89457120.0,Basic Materials,China
CGAU,Centerra Gold Inc.,Gold,2417764350.0,Basic Materials,Canada
CGBD,"Carlyle Secured Lending, Inc.",Capital Markets,744257152.0,Financial Services,United States
CGC,Canopy Growth Corporation,Pharmaceuticals,2358061822.0,Healthcare,Canada
CGEM,"Cullinan Oncology, Inc.",Biotechnology,472903231.0,Healthcare,United States
CGEN,Compugen Ltd.,Life Sciences Tools & Services,148063727.0,Healthcare,Israel
CGNT,Cognyte Software Ltd.,Software-Infrastructure,479787805.0,Technology,Israel
CGNX,Cognex Corporation,"Electronic Equipment, Instruments & C...",8019746264.0,Technology,United States
CGRN,Capstone Green Energy Corporation,Specialty Industrial Machinery,42438643.0,Industrials,United States
CGTX,"Cognition Therapeutics, Inc.",Pharmaceuticals,58285923.0,Healthcare,United States
CHAA,Catcha Investment Corp,Blank Check / SPAC,366749980.0,Financial Services,Singapore
CHCI,"Comstock Holding Companies, Inc.",Household Durables,39242773.0,Real Estate,United States
CHCO,City Holding Company,Banks,1228868316.0,Financial Services,United States
CHCT,Community Healthcare Trust Incorporated,Equity Real Estate Investment Trusts ...,927428076.0,Real Estate,United States
CHD,"Church & Dwight Co., Inc.",Household Products,21803263959.0,Consumer Defensive,United States
CHDN,Churchill Downs Incorporated,"Hotels, Restaurants & Leisure",7536273845.0,Consumer Cyclical,United States
CHE,Chemed Corporation,Health Care Providers & Services,7487691474.0,Healthcare,United States
CHEA,Full company name not available,Blank Check / SPAC,125625000.0,,
CHEF,"The Chefs' Warehouse, Inc.",Food & Staples Retailing,1345387493.0,Consumer Defensive,United States
CHEK,Check-Cap Ltd.,Health Care Equipment & Supplies,39463669.0,Healthcare,Israel
CHGG,"Chegg, Inc.",Diversified Consumer Services,2345423868.0,Consumer Defensive,United States
CHH,"Choice Hotels International, Inc.","Hotels, Restaurants & Leisure",7118431744.0,Consumer Cyclical,United States
CHK,Chesapeake Energy Corporation,"Oil, Gas & Consumable Fuels",12744036298.0,Energy,United States
CHKP,Check Point Software Technologies Ltd.,Software,15915602841.0,Technology,Israel
CHMG,Chemung Financial Corporation,Banks,208738606.0,Financial Services,United States
CHMI,Cherry Hill Mortgage Investment Corporation,Mortgage Real Estate Investment Trust...,132932904.0,Real Estate,United States
CHNG,Change Healthcare Inc.,Health Care Technology,7262406125.0,Healthcare,United States
CHNR,"China Natural Resources, Inc.",Metals & Mining,28225525.0,Basic Materials,Hong Kong
CHPT,"ChargePoint Holdings, Inc.",Specialty Retail,3967451636.0,Consumer Cyclical,United States
CHRA,"Charah Solutions, Inc.",Commercial Services & Supplies,105899326.0,Industrials,United States
CHRS,"Coherus BioSciences, Inc.",Biotechnology,593060157.0,Healthcare,United States
CHRW,"C.H. Robinson Worldwide, Inc.",Air Freight & Logistics,13695094690.0,Industrials,United States
CHS,"Chico's FAS, Inc.",Specialty Retail,628212860.0,Consumer Cyclical,United States
CHT,"Chunghwa Telecom Co., Ltd.",Diversified Telecommunication Services,33411338226.0,Communication Services,Taiwan
CHTR,"Charter Communications, Inc.",Media,84405714708.0,Communication Services,United States
CHUY,"Chuy's Holdings, Inc.","Hotels, Restaurants & Leisure",419282869.0,Consumer Cyclical,United States
CHWA,CHW Acquisition Corporation,Blank Check / SPAC,155619990.0,Financial Services,United States
CHWY,"Chewy, Inc.",Internet & Direct Marketing Retail,10739109871.0,Consumer Cyclical,United States
CHX,ChampionX Corporation,Energy Equipment & Services,4592794602.0,Energy,United States
CI,Cigna Corporation,Health Care Providers & Services,85308366659.0,Healthcare,United States
CIA,"Citizens, Inc.",Insurance,161122430.0,Financial Services,United States
CIAN,Cian PLC,Real Estate Services,237563117.0,Real Estate,Cyprus
CIB,Bancolombia S.A.,Banks,9389845498.0,Financial Services,Colombia
CIDM,Cinedigm Corp.,Entertainment,112155359.0,Communication Services,United States
CIEN,Ciena Corporation,Communications Equipment,7693011921.0,Technology,United States
